Date,Open,High,Low,Close,Adj Close,Volume
2021-02-03,16.341959,17.039837,15.993021,16.749054,13.305204,454626958
2021-02-04,16.923525,17.330620,16.458273,16.749054,13.305204,452225679
2021-02-05,17.505089,17.621401,16.923525,16.981680,13.490000,361522762
2021-02-17,17.854027,17.912184,17.272463,17.446932,13.859589,261662109
2021-02-18,17.446932,17.621401,17.156151,17.446932,13.859589,141998795
2021-02-19,17.621401,17.970341,17.563246,17.970341,14.275376,317042394
2021-02-22,18.261122,19.133469,18.144810,19.017157,15.106953,443926723
2021-02-23,18.784531,19.075312,18.493748,18.784531,14.922158,229263786
2021-02-24,19.191626,20.238441,19.133469,19.307938,15.337946,438702401
2021-02-25,20.063972,20.994474,19.831347,20.703691,16.446711,568285659
2021-02-26,20.063972,20.354753,19.656876,19.773190,15.707534,370788778
2021-03-02,20.703691,20.761848,19.366095,19.424252,15.430344,267162226
2021-03-03,19.773190,19.831347,19.075312,19.773190,15.707534,252645172
2021-03-04,19.424252,20.122128,19.307938,19.889502,15.799932,331850957
2021-03-05,19.598721,19.656876,19.191626,19.249781,15.291745,265435776
2021-03-08,19.715033,19.947659,19.307938,19.307938,15.337946,231482673
2021-03-09,19.482407,19.773190,18.959000,19.424252,15.430344,199359730
2021-03-10,19.773190,19.889502,19.191626,19.191626,15.245549,179804136
2021-03-11,19.249781,19.424252,19.191626,19.307938,15.337946,86101605
2021-03-12,19.540564,19.831347,19.249781,19.773190,15.707534,177943927
2021-03-15,19.773190,19.773190,19.307938,19.307938,15.337946,141498613
2021-03-16,19.482407,19.715033,19.366095,19.424252,15.430344,95074799
2021-03-17,19.424252,19.656876,19.307938,19.540564,15.522740,101719840
2021-03-18,19.656876,20.238441,19.656876,19.889502,15.799932,244438180
2021-03-19,19.773190,20.180285,19.540564,19.947659,15.846129,197038916
2021-03-22,20.412910,21.924978,20.063972,21.924978,17.416885,625884174
2021-03-23,22.332073,23.088106,21.692352,22.099447,17.555479,753280840
